<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NVTK,5,20200303,120000,1009.8000000,1014.4000000,1009.6000000,1013.6000000,17093
NVTK,5,20200303,120500,1013.0000000,1013.4000000,1004.0000000,1004.6000000,54867
NVTK,5,20200303,121000,1004.2000000,1008.6000000,1003.6000000,1008.6000000,20272
NVTK,5,20200303,121500,1008.0000000,1010.4000000,1005.8000000,1006.0000000,10912
NVTK,5,20200303,122000,1006.8000000,1007.8000000,1001.0000000,1005.8000000,38333
NVTK,5,20200303,122500,1005.0000000,1006.0000000,1002.6000000,1002.8000000,7524
NVTK,5,20200303,123000,1004.2000000,1008.0000000,1003.0000000,1006.8000000,5112
NVTK,5,20200303,123500,1006.8000000,1006.8000000,1004.0000000,1004.2000000,17018
NVTK,5,20200303,124000,1004.6000000,1005.4000000,1002.4000000,1005.0000000,22785
NVTK,5,20200303,124500,1004.4000000,1004.8000000,1002.0000000,1003.6000000,10114
NVTK,5,20200303,125000,1002.8000000,1008.4000000,1002.0000000,1006.6000000,17960
NVTK,5,20200303,125500,1006.0000000,1007.0000000,1003.6000000,1004.4000000,7549
NVTK,5,20200303,130000,1004.8000000,1007.4000000,1003.6000000,1007.2000000,6297
NVTK,5,20200303,130500,1006.2000000,1007.8000000,1005.8000000,1007.0000000,5590
NVTK,5,20200303,131000,1006.4000000,1007.8000000,1005.2000000,1005.8000000,2998
NVTK,5,20200303,131500,1005.2000000,1005.8000000,1002.0000000,1004.2000000,19900
NVTK,5,20200303,132000,1004.4000000,1006.4000000,1003.6000000,1006.4000000,5065
NVTK,5,20200303,132500,1006.4000000,1006.4000000,1004.0000000,1004.2000000,15052
NVTK,5,20200303,133000,1004.2000000,1009.0000000,1004.2000000,1008.4000000,24856
NVTK,5,20200303,133500,1008.0000000,1009.4000000,1005.0000000,1006.0000000,21186
NVTK,5,20200303,134000,1006.0000000,1007.2000000,1005.0000000,1006.0000000,2463
